order_id,order_date,city,state,category,quantity,payment_mode,delivery_type,unit_price,discount_percent,final_price,order_value,delivery_days,customer_rating,is_returned,profit
101388,2024-01-18,Bengaluru,Karnataka,Outdoor Plant,2,COD,Standard,521,25.0,390.75,781.5,4,3.3,No,122.77
101389,2023-01-07,Pune,Maharashtra,Pot,4,UPI,Standard,324,5.0,307.8,1231.2,3,2.9,No,397.89
101390,2024-04-03,Bengaluru,Karnataka,Succulent,1,COD,Standard,330,10.0,297.0,297.0,5,3.8,No,73.85
101391,2023-07-27,Hyderabad,Telangana,Flowering Plant,4,UPI,Express,565,25.0,423.75,1695.0,3,4.5,No,372.49
101392,2025-06-18,Pune,Maharashtra,Pot,4,UPI,Express,304,15.0,258.4,1033.6,1,4.2,No,279.38
101393,2023-01-22,Indore,Madhya Pradesh,Pot,3,COD,Standard,332,5.0,315.4,946.1999999999999,4,4.6,No,328.38
101394,2024-02-14,Mumbai,Maharashtra,Indoor Plant,3,Card,Express,401,25.0,300.75,902.25,1,4.1,No,177.47
101395,2025-06-13,Delhi,Delhi,Flowering Plant,2,COD,Standard,643,20.0,514.4,1028.8,3,3.8,No,314.44
101396,2024-05-29,Jaipur,Rajasthan,Flowering Plant,2,COD,Standard,696,5.0,661.1999999999999,1322.3999999999999,4,4.8,No,234.66
101397,2025-03-19,Nagpur,Maharashtra,Tool,2,UPI,Standard,537,10.0,483.3,966.6,6,4.0,No,309.6
101398,2025-05-23,Mumbai,Maharashtra,Outdoor Plant,3,COD,Standard,542,10.0,487.8,1463.4,8,3.6,No,478.22
101399,2023-01-14,Pune,Maharashtra,Succulent,4,COD,Express,362,15.0,307.7,1230.8,1,2.5,No,376.7
101400,2025-08-28,Delhi,Delhi,Tool,4,COD,Standard,438,0.0,438.0,1752.0,8,3.5,No,269.39
101401,2025-09-04,Pune,Maharashtra,Soil & Fertilizer,3,Card,Standard,254,15.0,215.9,647.7,5,4.0,No,117.11
101402,2025-10-10,Pune,Maharashtra,Outdoor Plant,2,COD,Express,558,,530.1,1060.2,2,2.9,No,310.12
101403,2025-11-01,Chennai,Tamil Nadu,Succulent,2,COD,Standard,269,5.0,255.54999999999998,511.09999999999997,7,4.1,No,131.35
101404,2023-03-28,Jaipur,Rajasthan,Tool,4,COD,Express,498,10.0,448.2,1792.8,2,5.0,No,328.46
101405,2025-06-27,Chennai,Tamil Nadu,Outdoor Plant,1,COD,Express,494,5.0,469.29999999999995,469.29999999999995,3,3.4,No,121.53
101406,2023-05-02,Chennai,Tamil Nadu,Succulent,1,UPI,Standard,315,20.0,252.0,252.0,7,3.7,No,43.29
101407,2025-01-19,Bhopal,Madhya Pradesh,Soil & Fertilizer,1,COD,Standard,290,10.0,261.0,261.0,8,4.6,No,84.73
101408,2024-11-15,Indore,Madhya Pradesh,Indoor Plant,1,UPI,Standard,352,0.0,352.0,352.0,7,4.3,No,103.54
101409,2023-11-05,Indore,Madhya Pradesh,Succulent,2,UPI,Standard,364,0.0,364.0,728.0,8,3.2,No,152.73
101410,2024-11-25,Chennai,Tamil Nadu,Soil & Fertilizer,3,COD,Standard,320,15.0,272.0,816.0,5,4.0,No,274.68
101411,2023-10-15,Hyderabad,Telangana,Outdoor Plant,3,COD,Standard,479,20.0,383.20000000000005,1149.6000000000001,6,4.5,No,360.55
101412,2023-11-03,Bhopal,Madhya Pradesh,Flowering Plant,1,UPI,Express,622,0.0,622.0,622.0,3,3.3,No,146.31
101413,2025-07-02,Pune,Maharashtra,Pot,3,UPI,Standard,443,10.0,398.7,1196.1,4,4.0,No,408.71
101414,2024-10-23,Jaipur,Rajasthan,Soil & Fertilizer,4,Card,Standard,251,15.0,213.35,853.4,4,3.2,Yes,254.52
101415,2024-07-02,Chennai,Tamil Nadu,Soil & Fertilizer,1,Card,Standard,206,25.0,154.5,154.5,6,3.8,No,26.78
101416,2023-11-08,Jaipur,Rajasthan,Soil & Fertilizer,2,UPI,Standard,270,0.0,270.0,540.0,4,3.1,No,182.66
101417,2025-05-22,Bengaluru,Karnataka,Succulent,1,Card,Express,331,5.0,314.45,314.45,1,3.2,No,88.97
101418,2025-12-18,Bhopal,Madhya Pradesh,Tool,4,UPI,Express,544,0.0,544.0,2176.0,2,5.0,No,336.88
101419,2025-07-12,Jaipur,Rajasthan,Succulent,3,COD,Standard,305,10.0,274.5,823.5,5,3.8,Yes,168.27
101420,2025-01-24,Pune,Maharashtra,Flowering Plant,3,UPI,Express,556,5.0,528.1999999999999,1584.6,3,5.0,No,387.26
101421,2023-02-04,Bengaluru,Karnataka,Indoor Plant,3,COD,Standard,374,10.0,336.6,1009.8000000000001,5,3.6,No,211.93
101422,2024-03-20,Hyderabad,Telangana,Outdoor Plant,2,COD,Express,597,15.0,507.45,1014.9,3,4.3,No,344.71
101423,2023-04-03,Pune,Maharashtra,Indoor Plant,1,UPI,Standard,396,25.0,297.0,297.0,5,4.6,No,91.59
101424,2023-12-19,Nagpur,Maharashtra,Tool,2,COD,Standard,504,0.0,504.0,1008.0,5,4.2,No,180.14
101425,2025-06-21,Indore,Madhya Pradesh,Succulent,4,COD,Express,299,15.0,254.15,1016.6,3,3.5,No,315.71
101426,2025-05-11,Mumbai,Maharashtra,Succulent,2,COD,Standard,319,20.0,255.20000000000002,510.40000000000003,6,4.4,No,152.27
101427,2023-06-08,Delhi,Delhi,Soil & Fertilizer,1,COD,Standard,241,10.0,216.9,216.9,3,2.8,No,65.81
101428,2025-08-14,Mumbai,Maharashtra,Soil & Fertilizer,3,COD,Express,328,15.0,278.8,836.4000000000001,2,4.0,No,237.74
101429,2023-01-24,Hyderabad,Telangana,Indoor Plant,3,UPI,Standard,497,5.0,472.15,1416.4499999999998,6,4.5,No,304.87
101430,2024-02-08,Indore,Madhya Pradesh,Outdoor Plant,3,COD,Standard,510,0.0,510.0,1530.0,8,3.8,No,233.99
101431,2025-03-15,Jaipur,Rajasthan,Succulent,3,Card,Standard,252,0.0,252.0,756.0,6,2.6,Yes,131.39
101432,2024-05-30,Bhopal,Madhya Pradesh,Succulent,2,Card,Express,301,0.0,301.0,602.0,2,3.8,Yes,189.35
101433,2025-01-01,Pune,Maharashtra,Tool,1,UPI,Standard,409,20.0,327.20000000000005,327.20000000000005,4,4.6,No,64.9
101434,2024-06-15,Indore,Madhya Pradesh,Indoor Plant,1,COD,Standard,397,25.0,297.75,297.75,8,2.7,No,49.28
101435,2025-08-13,Indore,Madhya Pradesh,Pot,1,UPI,Standard,374,10.0,336.6,336.6,4,4.1,No,98.4
101436,2023-06-01,Chennai,Tamil Nadu,Soil & Fertilizer,2,COD,Standard,240,15.0,204.0,408.0,6,4.0,No,116.97
101437,2025-08-04,Delhi,Delhi,Flowering Plant,3,UPI,Standard,624,5.0,592.8,1778.3999999999999,6,4.1,No,507.96
101438,2024-08-30,Pune,Maharashtra,Succulent,3,COD,Standard,298,10.0,268.2,804.5999999999999,3,3.3,No,261.1
101439,2024-02-24,Indore,Madhya Pradesh,Outdoor Plant,1,UPI,Standard,590,15.0,501.5,501.5,8,5.0,No,144.38
101440,2025-05-15,Chennai,Tamil Nadu,Pot,3,UPI,Standard,422,20.0,337.6,1012.8000000000001,7,4.1,No,294.23
101441,2024-07-31,Bengaluru,Karnataka,Indoor Plant,2,UPI,Standard,432,10.0,388.8,777.6,6,4.3,No,179.3
101442,2023-12-01,Hyderabad,Telangana,Tool,4,UPI,Express,427,15.0,362.95,1451.8,3,4.3,No,477.19
101443,2025-07-20,Hyderabad,Telangana,Indoor Plant,3,COD,Express,388,5.0,368.59999999999997,1105.8,1,3.4,No,347.16
101444,2023-10-22,Bhopal,Madhya Pradesh,Tool,4,UPI,Standard,472,5.0,448.4,1793.6,3,5.0,No,611.81
101445,2025-01-24,Bhopal,Madhya Pradesh,Outdoor Plant,4,UPI,Standard,563,5.0,534.85,2139.4,3,2.0,No,450.0
101446,2023-07-05,Indore,Madhya Pradesh,Tool,4,COD,Standard,451,20.0,360.8,1443.2,7,4.1,No,332.47
101447,2024-09-28,Indore,Madhya Pradesh,Soil & Fertilizer,3,COD,Express,225,0.0,225.0,675.0,3,4.7,No,214.5
101448,2024-06-13,Pune,Maharashtra,Soil & Fertilizer,4,COD,Standard,238,15.0,202.29999999999998,809.1999999999999,7,4.1,No,180.49
101449,2023-01-21,Delhi,Delhi,Pot,3,COD,Standard,405,15.0,344.25,1032.75,8,4.4,No,227.81
101450,2025-06-29,Indore,Madhya Pradesh,Outdoor Plant,1,UPI,Express,474,15.0,402.9,402.9,2,3.6,No,120.82
101451,2025-05-16,Hyderabad,Telangana,Succulent,2,UPI,Standard,306,20.0,244.8,489.6,7,4.1,No,108.63
101452,2025-03-04,Jaipur,Rajasthan,Pot,4,COD,Standard,409,10.0,368.1,1472.4,5,4.1,No,465.75
101453,2023-04-10,Indore,Madhya Pradesh,Flowering Plant,4,COD,Standard,658,0.0,658.0,2632.0,4,3.5,No,425.66
101454,2025-01-21,Chennai,Tamil Nadu,Flowering Plant,1,UPI,Express,684,25.0,513.0,513.0,1,5.0,No,135.08
101455,2024-04-22,Hyderabad,Telangana,Outdoor Plant,2,Card,Standard,518,5.0,492.09999999999997,984.1999999999999,4,5.0,No,271.03
101456,2025-07-28,Indore,Madhya Pradesh,Flowering Plant,1,COD,Standard,652,0.0,652.0,652.0,8,4.0,No,178.3
101457,2024-06-09,Mumbai,Maharashtra,Outdoor Plant,2,UPI,Standard,576,10.0,518.4,1036.8,7,3.7,Yes,164.86
101458,2023-11-30,Mumbai,Maharashtra,Tool,4,Card,Standard,448,5.0,425.59999999999997,1702.3999999999999,4,4.0,No,330.46
101459,2023-01-02,Mumbai,Maharashtra,Succulent,2,COD,Standard,318,25.0,238.5,477.0,6,4.3,No,112.65
101460,2024-01-10,Delhi,Delhi,Soil & Fertilizer,1,COD,Standard,236,10.0,212.4,212.4,3,4.1,No,40.82
101461,2023-10-20,Nagpur,Maharashtra,Succulent,4,Card,Standard,254,0.0,254.0,1016.0,4,4.4,No,208.77
101462,2025-04-16,Chennai,Tamil Nadu,Outdoor Plant,1,COD,Standard,589,5.0,559.55,559.55,7,4.2,No,177.65
101463,2025-10-01,Chennai,Tamil Nadu,Succulent,4,UPI,Standard,329,5.0,312.55,1250.2,5,4.0,No,420.05
101464,2024-07-06,Hyderabad,Telangana,Flowering Plant,3,UPI,Express,629,15.0,534.65,1603.9499999999998,3,3.0,No,534.34
101465,2023-11-14,Jaipur,Rajasthan,Tool,4,COD,Express,435,0.0,435.0,1740.0,3,5.0,No,313.01
101466,2024-01-16,Hyderabad,Telangana,Succulent,2,COD,Standard,249,5.0,236.54999999999998,473.09999999999997,7,3.4,No,114.46
101467,2023-01-14,Pune,Maharashtra,Tool,2,UPI,Express,527,15.0,447.95,895.9,1,3.9,No,182.62
101468,2024-05-18,Bengaluru,Karnataka,Flowering Plant,2,UPI,Standard,603,15.0,512.55,1025.1,6,3.2,No,173.26
101469,2023-08-19,Mumbai,Maharashtra,Soil & Fertilizer,2,COD,Standard,282,15.0,239.7,479.4,4,4.2,No,145.86
101470,2023-05-10,Jaipur,Rajasthan,Soil & Fertilizer,2,UPI,Standard,209,10.0,188.1,376.2,3,5.0,No,69.8
101471,2025-04-17,Bengaluru,Karnataka,Flowering Plant,3,UPI,Standard,574,0.0,574.0,1722.0,7,4.1,No,304.16
101472,2025-06-09,Bengaluru,Karnataka,Tool,4,COD,Express,408,15.0,346.8,1387.2,2,3.3,No,393.33
101473,2023-01-28,Bengaluru,Karnataka,Indoor Plant,4,UPI,Standard,401,25.0,300.75,1203.0,6,4.6,No,241.96
101474,2023-03-07,Delhi,Delhi,Succulent,3,COD,Standard,274,0.0,274.0,822.0,4,4.9,No,180.87
101475,2023-09-18,Indore,Madhya Pradesh,Succulent,3,UPI,Standard,375,5.0,356.25,1068.75,4,3.6,No,232.14
101476,2024-04-04,Bengaluru,Karnataka,Outdoor Plant,2,UPI,Standard,505,5.0,479.75,959.5,3,4.8,No,239.42
101477,2023-10-28,Indore,Madhya Pradesh,Outdoor Plant,1,UPI,Standard,530,0.0,530.0,530.0,3,4.3,No,158.48
101478,2025-07-07,Bhopal,Madhya Pradesh,Tool,1,COD,Standard,483,5.0,458.84999999999997,458.84999999999997,4,4.9,No,118.19
101479,2023-10-14,Mumbai,Maharashtra,Pot,2,UPI,Standard,339,0.0,339.0,678.0,3,3.8,No,164.05
101480,2025-10-30,Bengaluru,Karnataka,Flowering Plant,3,UPI,Standard,589,15.0,500.65,1501.9499999999998,5,5.0,No,323.0
101481,2024-09-21,Chennai,Tamil Nadu,Soil & Fertilizer,4,UPI,Standard,320,15.0,272.0,1088.0,6,4.4,Yes,342.68
101482,2023-09-27,Indore,Madhya Pradesh,Soil & Fertilizer,1,Card,Express,290,10.0,261.0,261.0,3,4.5,No,51.27
101483,2024-08-14,Chennai,Tamil Nadu,Indoor Plant,1,Card,Standard,469,5.0,445.54999999999995,445.54999999999995,4,3.5,No,128.12
101484,2025-04-23,Chennai,Tamil Nadu,Flowering Plant,3,UPI,Express,629,25.0,471.75,1415.25,1,3.8,No,292.69
101485,2025-05-11,Nagpur,Maharashtra,Succulent,2,COD,Standard,321,15.0,272.84999999999997,545.6999999999999,6,4.5,Yes,103.78
101486,2023-05-13,Bengaluru,Karnataka,Pot,4,UPI,Standard,341,20.0,272.8,1091.2,8,4.3,No,330.13
101487,2025-08-29,Bhopal,Madhya Pradesh,Flowering Plant,2,COD,Standard,638,5.0,606.1,1212.2,8,4.4,No,339.5
101488,2024-05-27,Jaipur,Rajasthan,Pot,2,UPI,Express,320,15.0,272.0,544.0,2,5.0,No,186.5
101489,2023-11-09,Chennai,Tamil Nadu,Flowering Plant,2,UPI,Standard,566,0.0,566.0,1132.0,7,3.2,No,257.63
101490,2024-07-29,Mumbai,Maharashtra,Tool,2,Card,Standard,463,15.0,393.55,787.1,4,4.1,Yes,122.7
101491,2025-06-04,Pune,Maharashtra,Succulent,1,Card,Standard,262,15.0,222.7,222.7,5,3.6,No,77.64
101492,2024-11-17,Chennai,Tamil Nadu,Succulent,3,UPI,Standard,341,5.0,323.95,971.8499999999999,8,3.7,No,188.96
101493,2023-06-14,Mumbai,Maharashtra,Flowering Plant,4,UPI,Standard,599,25.0,449.25,1797.0,6,4.5,No,469.41
101494,2023-11-01,Hyderabad,Telangana,Soil & Fertilizer,1,UPI,Standard,245,10.0,220.5,220.5,4,2.3,No,55.95
101495,2023-06-05,Mumbai,Maharashtra,Tool,4,COD,Standard,413,5.0,392.34999999999997,1569.3999999999999,4,2.7,No,346.26
101496,2024-09-11,Delhi,Delhi,Soil & Fertilizer,4,Card,Standard,308,0.0,308.0,1232.0,8,4.0,Yes,209.46
101497,2025-08-14,Jaipur,Rajasthan,Indoor Plant,1,UPI,Standard,493,0.0,493.0,493.0,8,,No,130.61
101498,2023-11-30,Hyderabad,Telangana,Succulent,1,UPI,Express,329,5.0,312.55,312.55,1,3.1,No,72.89
101499,2025-08-26,Nagpur,Maharashtra,Tool,4,COD,Express,458,10.0,412.2,1648.8,2,3.5,No,293.56
101500,2024-05-25,Mumbai,Maharashtra,Outdoor Plant,4,COD,Standard,543,10.0,488.7,1954.8,6,3.8,No,325.2
101501,2025-11-09,Mumbai,Maharashtra,Indoor Plant,3,UPI,Standard,449,,404.1,1212.3000000000002,7,4.9,No,260.3
101502,2023-10-09,Indore,Madhya Pradesh,Flowering Plant,1,COD,Standard,692,20.0,553.6,553.6,8,4.3,No,120.45
101503,2025-03-07,Bhopal,Madhya Pradesh,Indoor Plant,1,COD,Standard,413,0.0,413.0,413.0,3,3.9,No,102.18
101504,2025-10-21,Jaipur,Rajasthan,Outdoor Plant,4,COD,Standard,568,5.0,539.6,2158.4,7,3.7,No,582.04
101505,2023-04-29,Delhi,Delhi,Succulent,4,Card,Standard,391,20.0,312.8,1251.2,3,4.4,No,297.78
101506,2025-11-24,Chennai,Tamil Nadu,Succulent,2,UPI,Standard,285,0.0,285.0,570.0,3,3.3,Yes,136.81
101507,2023-07-17,Delhi,Delhi,Soil & Fertilizer,4,UPI,Express,278,0.0,278.0,1112.0,2,3.9,Yes,295.69
101508,2024-04-29,Nagpur,Maharashtra,Succulent,4,COD,Standard,382,5.0,362.9,1451.6,4,4.1,No,392.54
101509,2025-12-18,Bengaluru,Karnataka,Tool,3,COD,Standard,518,20.0,414.40000000000003,1243.2,8,3.9,No,387.66
101510,2025-04-16,Bengaluru,Karnataka,Soil & Fertilizer,4,COD,Express,306,10.0,275.40000000000003,1101.6000000000001,3,4.3,No,245.52
101511,2025-10-05,Delhi,Delhi,Outdoor Plant,2,UPI,Standard,459,10.0,413.1,826.2,3,3.6,No,159.28
101512,2024-11-21,Nagpur,Maharashtra,Indoor Plant,2,Card,Standard,373,25.0,279.75,559.5,3,4.9,No,158.56
101513,2025-11-01,Chennai,Tamil Nadu,Flowering Plant,1,COD,Standard,631,,567.9,567.9,5,5.0,No,176.09
101514,2024-05-04,Hyderabad,Telangana,Flowering Plant,2,COD,Express,622,25.0,466.5,933.0,3,5.0,Yes,190.21
101515,2023-10-03,Bhopal,Madhya Pradesh,Tool,1,COD,Standard,532,0.0,532.0,532.0,8,5.0,No,173.34
101516,2024-11-23,Bhopal,Madhya Pradesh,Indoor Plant,4,UPI,Standard,379,,360.05,1440.2,8,4.3,No,371.88
101517,2023-08-30,Delhi,Delhi,Succulent,2,Card,Express,264,20.0,211.20000000000002,422.40000000000003,3,4.2,No,94.05
101518,2023-05-06,Bhopal,Madhya Pradesh,Soil & Fertilizer,3,UPI,Express,300,0.0,300.0,900.0,1,5.0,Yes,298.2
101519,2023-08-05,Delhi,Delhi,Flowering Plant,3,UPI,Express,617,0.0,617.0,1851.0,2,4.4,No,487.72
101520,2025-11-28,Bengaluru,Karnataka,Succulent,2,COD,Standard,293,5.0,278.34999999999997,556.6999999999999,3,2.6,No,126.12
101521,2024-05-09,Mumbai,Maharashtra,Tool,1,UPI,Standard,409,25.0,306.75,306.75,8,4.2,No,80.11
101522,2024-03-02,Hyderabad,Telangana,Pot,1,COD,Express,303,0.0,303.0,303.0,3,3.6,No,76.07
101523,2025-07-07,Bhopal,Madhya Pradesh,Pot,1,COD,Standard,438,25.0,328.5,328.5,4,3.1,No,98.45
101524,2023-05-31,Pune,Maharashtra,Tool,2,COD,Standard,536,15.0,455.59999999999997,911.1999999999999,4,4.8,No,188.17
101525,2024-01-19,Bengaluru,Karnataka,Flowering Plant,4,COD,Express,551,10.0,495.90000000000003,1983.6000000000001,2,3.1,No,489.48
101526,2023-11-04,Nagpur,Maharashtra,Indoor Plant,4,COD,Standard,432,0.0,432.0,1728.0,5,3.8,No,442.47
101527,2025-01-15,Pune,Maharashtra,Indoor Plant,4,UPI,Standard,490,10.0,441.0,1764.0,5,4.5,No,270.11
101528,2025-06-10,Indore,Madhya Pradesh,Indoor Plant,1,COD,Standard,438,10.0,394.2,394.2,3,3.9,No,115.83
101529,2024-01-10,Bhopal,Madhya Pradesh,Succulent,2,Card,Standard,299,15.0,254.15,508.3,5,3.2,Yes,80.91
101530,2025-10-28,Delhi,Delhi,Pot,3,Card,Standard,323,10.0,290.7,872.0999999999999,6,3.6,No,286.36
101531,2023-05-09,Bhopal,Madhya Pradesh,Succulent,4,UPI,Express,267,25.0,200.25,801.0,2,4.0,No,279.98
101532,2025-10-11,Chennai,Tamil Nadu,Outdoor Plant,4,COD,Standard,559,0.0,559.0,2236.0,4,2.8,No,338.52
101533,2024-10-30,Chennai,Tamil Nadu,Outdoor Plant,1,UPI,Standard,528,25.0,396.0,396.0,4,3.4,No,87.02
101534,2024-05-31,Jaipur,Rajasthan,Flowering Plant,4,Card,Express,654,5.0,621.3,2485.2,2,4.0,Yes,382.09
101535,2023-03-27,Hyderabad,Telangana,Outdoor Plant,2,COD,Express,518,10.0,466.2,932.4,2,3.8,No,309.95
101536,2023-11-07,Chennai,Tamil Nadu,Indoor Plant,4,Card,Standard,418,20.0,334.40000000000003,1337.6000000000001,7,3.7,No,301.77
101537,2024-03-02,Mumbai,Maharashtra,Flowering Plant,1,UPI,Standard,575,15.0,488.75,488.75,8,3.7,No,139.99
101538,2023-04-24,Delhi,Delhi,Pot,2,Card,Express,384,25.0,288.0,576.0,3,5.0,No,179.29
101539,2023-10-30,Bhopal,Madhya Pradesh,Soil & Fertilizer,1,Card,Standard,343,25.0,257.25,257.25,5,4.2,No,88.17
101540,2025-01-13,Hyderabad,Telangana,Pot,3,COD,Standard,364,15.0,309.4,928.1999999999999,8,3.5,No,305.78
101541,2024-08-10,Hyderabad,Telangana,Tool,4,COD,Standard,432,10.0,388.8,1555.2,3,4.0,No,289.63
101542,2025-09-13,Indore,Madhya Pradesh,Outdoor Plant,2,COD,Standard,591,5.0,561.4499999999999,1122.8999999999999,5,3.9,No,186.03
101543,2023-12-11,Pune,Maharashtra,Tool,2,COD,Standard,513,5.0,487.34999999999997,974.6999999999999,6,3.7,No,207.33
101544,2025-03-24,Jaipur,Rajasthan,Outdoor Plant,4,UPI,Standard,502,5.0,476.9,1907.6,6,3.9,No,365.95
101545,2025-03-11,Bhopal,Madhya Pradesh,Pot,3,Card,Standard,382,15.0,324.7,974.0999999999999,4,4.2,No,182.59
101546,2025-10-21,Jaipur,Rajasthan,Tool,3,Card,Standard,487,15.0,413.95,1241.85,8,3.6,No,312.01
101547,2025-12-12,Hyderabad,Telangana,Outdoor Plant,4,COD,Standard,519,15.0,441.15,1764.6,6,3.4,No,375.61
101548,2025-12-28,Chennai,Tamil Nadu,Outdoor Plant,4,COD,Standard,538,20.0,430.40000000000003,1721.6000000000001,7,3.4,No,353.43
101549,2023-12-27,Bengaluru,Karnataka,Succulent,4,UPI,Express,309,20.0,247.20000000000002,988.8000000000001,3,3.1,No,339.56
101550,2025-10-06,Jaipur,Rajasthan,Soil & Fertilizer,1,COD,Standard,333,0.0,333.0,333.0,3,4.0,No,96.88
101551,2024-12-04,Mumbai,Maharashtra,Soil & Fertilizer,2,COD,Express,323,20.0,258.40000000000003,516.8000000000001,3,3.9,No,89.95
101552,2024-07-28,Bengaluru,Karnataka,Pot,2,Card,Standard,334,15.0,283.9,567.8,4,4.2,No,125.61
101553,2024-11-18,Delhi,Delhi,Pot,4,Card,Standard,351,25.0,263.25,1053.0,4,3.5,No,326.4
101554,2025-02-19,Bengaluru,Karnataka,Outdoor Plant,1,Card,Standard,557,25.0,417.75,417.75,3,3.9,No,118.88
101555,2024-08-07,Mumbai,Maharashtra,Indoor Plant,1,UPI,Express,370,10.0,333.0,333.0,3,5.0,No,53.81
101556,2024-08-11,Pune,Maharashtra,Succulent,2,UPI,Standard,283,15.0,240.54999999999998,481.09999999999997,4,4.2,Yes,157.92
101557,2024-05-03,Bhopal,Madhya Pradesh,Indoor Plant,3,UPI,Express,485,,388.0,1164.0,3,3.2,No,247.95
101558,2025-08-28,Jaipur,Rajasthan,Outdoor Plant,4,COD,Express,520,5.0,494.0,1976.0,2,3.8,No,547.94
101559,2024-05-08,Chennai,Tamil Nadu,Pot,4,Card,Standard,363,10.0,326.7,1306.8,5,4.0,No,347.8
101560,2023-01-19,Pune,Maharashtra,Tool,1,COD,Express,519,5.0,493.04999999999995,493.04999999999995,1,3.9,No,93.92
101561,2024-02-01,Mumbai,Maharashtra,Tool,2,UPI,Standard,482,0.0,482.0,964.0,6,3.4,Yes,193.66
101562,2025-09-27,Pune,Maharashtra,Indoor Plant,1,UPI,Standard,394,15.0,334.9,334.9,5,3.9,No,78.03
101563,2025-04-30,Jaipur,Rajasthan,Soil & Fertilizer,3,COD,Standard,225,10.0,202.5,607.5,6,4.1,No,200.24
101564,2025-04-01,Pune,Maharashtra,Flowering Plant,2,UPI,Standard,627,5.0,595.65,1191.3,7,4.4,No,201.69
101565,2024-03-30,Delhi,Delhi,Indoor Plant,4,COD,Standard,478,5.0,454.09999999999997,1816.3999999999999,4,5.0,No,349.75
101566,2024-12-25,Indore,Madhya Pradesh,Pot,2,UPI,Standard,440,0.0,440.0,880.0,3,4.4,No,233.91
101567,2025-12-24,Jaipur,Rajasthan,Soil & Fertilizer,2,UPI,Standard,243,5.0,230.85,461.7,5,4.3,No,144.19
101568,2024-12-11,Bhopal,Madhya Pradesh,Outdoor Plant,4,UPI,Standard,489,25.0,366.75,1467.0,6,3.6,No,510.28
101569,2023-05-23,Bengaluru,Karnataka,Indoor Plant,3,Card,Standard,350,25.0,262.5,787.5,6,4.6,No,171.74
101570,2025-07-05,Jaipur,Rajasthan,Outdoor Plant,1,COD,Standard,582,20.0,465.6,465.6,8,3.5,No,102.87
101571,2025-04-07,Mumbai,Maharashtra,Succulent,3,UPI,Standard,256,0.0,256.0,768.0,5,3.8,No,161.81
101572,2024-08-27,Pune,Maharashtra,Flowering Plant,3,Card,Standard,554,20.0,443.20000000000005,1329.6000000000001,6,4.9,No,343.34
101573,2023-11-01,Jaipur,Rajasthan,Tool,3,UPI,Express,455,15.0,386.75,1160.25,3,3.0,No,293.9
101574,2025-01-05,Pune,Maharashtra,Pot,2,Card,Express,326,,244.5,489.0,2,3.8,No,104.12
101575,2023-10-18,Chennai,Tamil Nadu,Pot,3,COD,Express,338,10.0,304.2,912.5999999999999,2,3.4,No,267.11
101576,2023-04-12,Nagpur,Maharashtra,Outdoor Plant,2,UPI,Standard,457,10.0,411.3,822.6,3,4.1,No,268.91
101577,2025-05-16,Bhopal,Madhya Pradesh,Flowering Plant,2,Card,Standard,583,10.0,524.7,1049.4,4,3.4,No,278.51
101578,2025-08-25,Hyderabad,Telangana,Soil & Fertilizer,1,Card,Standard,202,10.0,181.8,181.8,7,3.6,No,38.35
101579,2025-08-31,Nagpur,Maharashtra,Pot,1,Card,Express,345,5.0,327.75,327.75,3,4.2,No,73.69
101580,2025-04-21,Jaipur,Rajasthan,Indoor Plant,3,COD,Standard,425,0.0,425.0,1275.0,3,4.5,Yes,315.29
101581,2025-08-19,Mumbai,Maharashtra,Pot,2,COD,Standard,344,15.0,292.4,584.8,5,4.5,No,191.91
101582,2025-07-30,Indore,Madhya Pradesh,Indoor Plant,4,COD,Standard,363,25.0,272.25,1089.0,6,4.5,No,347.19
101583,2025-10-23,Bhopal,Madhya Pradesh,Pot,2,COD,Standard,407,15.0,345.95,691.9,7,3.2,No,201.62
101584,2023-03-26,Hyderabad,Telangana,Indoor Plant,1,UPI,Standard,383,20.0,306.40000000000003,306.40000000000003,7,4.4,No,51.27
101585,2023-11-24,Chennai,Tamil Nadu,Succulent,4,Card,Standard,338,10.0,304.2,1216.8,6,3.9,No,294.01
101586,2025-03-26,Indore,Madhya Pradesh,Outdoor Plant,2,UPI,Standard,503,10.0,452.7,905.4,5,4.5,No,285.78
101587,2024-03-29,Bengaluru,Karnataka,Soil & Fertilizer,3,Card,Standard,310,25.0,232.5,697.5,6,3.0,Yes,210.97
101588,2024-09-20,Pune,Maharashtra,Soil & Fertilizer,2,Card,Standard,238,25.0,178.5,357.0,5,3.4,No,110.08
101589,2024-10-26,Nagpur,Maharashtra,Succulent,4,COD,Standard,317,,269.45,1077.8,5,3.5,No,221.87
101590,2023-01-12,Indore,Madhya Pradesh,Tool,3,COD,Standard,531,5.0,504.45,1513.35,6,5.0,Yes,359.01
101591,2023-10-31,Pune,Maharashtra,Soil & Fertilizer,4,COD,Express,217,5.0,206.14999999999998,824.5999999999999,2,4.4,No,271.98
101592,2025-09-01,Hyderabad,Telangana,Indoor Plant,1,UPI,Standard,464,15.0,394.4,394.4,4,3.6,No,95.74
101593,2025-02-21,Chennai,Tamil Nadu,Soil & Fertilizer,1,COD,Standard,297,5.0,282.15,282.15,5,3.8,No,98.6
101594,2023-02-12,Hyderabad,Telangana,Outdoor Plant,2,UPI,Standard,509,25.0,381.75,763.5,3,3.2,No,172.91
